hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003517285.1	27.6576852645276	27.9127515819254	27.8176871998537	27.797305658026	27.9290095636838	27.8303112727802	27.9904613531508	28.6679377513387	27.4878250258116	27.5483931256846	27.4187451723056	28.6583365003074
WP_003512015.1	29.7577761787477	29.0723651799511	29.9233737307447	29.7068120697446	30.0697253982303	29.4572044769673	29.5832536825171	28.8396127981789	30.0521311303158	28.7927966762921	30.1653049224715	29.9870430724854
WP_003513592.1	28.7118451619355	30.1860544132736	28.585554997836	29.462060448186	29.4726991016125	28.7114504009948	29.1952075973464	28.7552586205694	28.849224883971	28.8126560104841	28.2461347276781	29.3872508411797
WP_003511737.1	25.0494707851979	25.2039565076522	23.0409245656747	24.827584053388	23.240819746178	NA	22.1314245201625	22.5307001478147	22.3948363761292	22.3012931941242	NA	26.1013610966027
WP_003513782.1	23.1141269462611	22.2461025362995	22.1275459563662	22.3544493369984	22.803025615438	22.7655959714696	23.01889659323	25.2051766200154	23.1790209340564	23.1694055586301	22.2467487094298	22.2776494269251
WP_003518521.1	27.1703041313424	NA	22.2194438478042	NA	21.5911732947755	21.3962751486794	22.0254769594942	22.238023893434	23.3828092537083	21.4584378734365	24.285934657331	NA
WP_003518906.1	25.3941675036763	24.8500347308409	26.9524446276457	25.2484995675119	26.7876669560389	26.4153694846225	26.7039123129488	26.3368683547143	NA	25.9583413248364	24.57141941596	26.2886763049826
WP_003512586.1	31.7190603779705	31.4640693091584	31.0257655165606	31.5964486558564	31.8205530844374	31.2533426289196	31.5652446323614	31.9601834861448	30.8967540808488	31.5597311090687	31.8586013754447	31.3725350409862
WP_003513590.1	27.635247456123	27.4950642857394	27.3996658276215	27.3501603207368	27.7401211702008	27.6430394462329	27.6004082069086	27.5867521811135	27.2001853800965	27.6478454367846	27.5163961445341	26.9725295432387
WP_003511731.1	25.1142715584331	24.4859450042543	24.1718389760377	24.4284028660113	23.371653610244	25.7962005477528	23.9691706624567	23.6423153278995	23.0350077034894	23.9458121147185	NA	22.5928790015137
WP_003513780.1	28.336406911092	28.3199600342992	28.2164560407521	28.2720990635655	28.2257062721443	28.4051034639728	28.3292784251716	27.9839549409165	28.0615793777494	28.4397618469714	27.45316026259	27.8093114804443
WP_003513891.1	27.2853682175619	27.2084465962674	27.3512399053421	27.0828829028058	27.2901762686688	26.458859946184	27.1511518036476	26.7569532088185	25.3274759719515	27.3431462463834	26.7525664925706	26.7675827585973
WP_003515288.1	NA	22.6691259965635	NA	21.2948949163227	26.0524420064988	22.1524314381925	25.4732306469319	26.0384089252513	25.1587359312404	25.8887508611506	23.6586258729132	25.0273942039133
WP_003512828.1	23.300834361127	NA	23.4635855173768	NA	24.5009067354071	24.5613710671026	24.8407799213736	24.1932572410323	NA	24.2366347345773	NA	NA
WP_003518637.1	26.5078900946051	26.1617489080678	27.0545332569658	26.5886373722902	26.2332955909551	26.9669102561796	27.050284758559	26.5389299306447	24.7955591947911	26.0586298984687	26.0940720914745	26.5371351467609
WP_003511688.1	28.6475737647374	28.2452714999038	28.6665729427002	28.0364011201686	28.4734624691358	29.0471752982073	28.6904871352501	28.5731834874891	27.2215295268812	28.0875664332178	27.6913446240441	28.2083104436189
WP_003518914.1	25.8852992620988	25.6270140839992	26.5166423150479	24.9156532078554	26.2058616994188	25.8089916864561	26.7186350833313	27.1753381788004	26.2417556697469	24.8910085128666	26.7631756556552	26.8234474620524
WP_011837932.1	27.0420145736612	26.4340368579799	26.9827218806429	27.2643198246233	27.3712257538393	26.9907466864737	27.3040619731666	27.2458554897102	26.3969806208581	26.5111622037103	26.424826990735	26.197508241412
WP_003517076.1	23.1978456161811	23.4556892637214	23.6747547571774	22.8480036871911	24.1183905839724	23.6177397473509	23.0377201945769	23.6365294586871	22.6231841342229	25.4476399199239	24.1196790100121	23.3729413080772
WP_003515756.1	25.6217556186768	27.1156718494041	24.8330103009638	26.8527634549564	26.1528188598056	27.6479239132333	27.272435907724	27.5922207298881	27.7748032940162	27.4374013086999	NA	28.1154762913364
WP_003516061.1	23.7289329261213	25.241201749037	25.4076211550454	22.9186168372942	23.6696019769429	25.454598817811	25.002026845024	26.6395060888871	24.2278037774824	23.4927629474447	25.8988440459745	22.290073089495
WP_003517617.1	28.1850925751309	27.9951095879722	28.4152897673097	28.2356312479817	28.769048756705	28.2691061095351	28.5538182706059	28.7346622891141	28.1284592080492	28.7096847627976	28.1249018245674	28.1970063871924
WP_003514904.1	28.3123540471102	25.756685325695	27.2430580741959	28.4777885158808	28.6202644523727	27.7660050870972	28.7974280808756	28.7154193886436	29.5732537476568	27.7845782888986	28.2520411990231	28.2544466920286
WP_003518549.1	29.9695637478294	30.2821078738864	30.7123022365774	30.6826564976478	29.0985064021434	30.2349004832793	29.7114820081091	30.4390760895702	28.9277734279448	30.1604271658426	29.2869649073945	29.8289463225705
WP_003517619.1	26.8166179524363	25.962802072563	26.1568142345397	27.2837766529038	27.5422917199753	28.2474477914096	27.9002047227215	28.7037673118424	29.0054924190865	28.1369329477933	27.5792379394457	27.4413712738122
WP_003520265.1	26.6915859994914	25.9166972741308	25.7551188589376	24.8227011896265	25.0579580833978	24.3367433573225	24.9810293214065	25.0045430199259	23.3502249617459	24.5405439373983	25.729748753042	24.0874399948616
WP_003516547.1	28.0986157354905	27.916828277401	28.4851224595808	27.9790165755785	27.9684949993687	28.8272913507676	28.5776557969346	28.8685219001132	27.1745969292149	28.4949801880173	27.6577268687879	27.62243807195
WP_003518935.1	22.6203561475594	23.9306155290803	24.6004931271552	24.218101761507	23.7294209267923	22.8384134620566	23.8126587571291	24.3625614205932	NA	25.1739419282417	23.7433900917028	23.9315339835001
WP_003516073.1	26.8018353920188	25.4352081431804	25.1336495773673	24.8147343108937	24.2766510744113	24.8597017383785	25.8573888104064	25.2002328072278	25.1253912586244	25.4345123302761	25.3892825590787	26.2013546869123
WP_003518476.1	26.1330259796855	28.0092574950668	28.0249387589472	28.2601653806864	27.6050920176247	28.2029641636972	27.9366302963877	28.0255407434949	26.1244537988523	27.0923608531862	26.5076448075165	27.6367719658372
WP_003512947.1	23.6037109570892	23.4331611741476	22.29098402622	24.3331562696722	22.9599451607228	23.1500067441669	22.9297957682235	21.6719785764714	NA	21.9149971153503	NA	NA
WP_003517677.1	25.2256671846909	23.0215209867898	26.1317806918782	25.2144796983475	24.9970420419248	23.7246655993211	24.6561589008342	24.2332687233074	24.8973973910134	24.6581642407271	24.4179595871739	24.6549956001253
WP_003516545.1	27.2562070537273	26.9627463601072	27.8348389771917	26.8901608304647	27.8133733217771	27.2747754292043	26.7410174281369	27.4762378727932	26.6453624474988	26.8306667479095	28.0499826716684	27.8158977279805
WP_003513583.1	31.990761574271	31.4111444992679	31.5055241166634	32.0805201941043	31.5149029415122	31.9017647603802	32.1501481952529	31.8197469731018	31.1641015090971	31.6497100549842	31.216710714665	31.9433037908643
WP_003512026.1	23.0095300708347	21.7657551689164	23.383446004877	21.5693270157568	20.8062187950134	22.5326928699218	22.7568627684149	NA	21.1487444327672	22.7217457192548	22.4748091623839	22.4853097251028
WP_003513253.1	26.262307591958	26.085434005172	26.1381001950769	24.3885954498796	24.1425696510679	24.3981220429871	25.412015423708	24.4692152485745	25.0152857312303	26.0656716732581	24.5383546649719	25.9475081959214
WP_003513585.1	25.0947948915338	25.0342500773364	25.5279924094521	25.2840487453876	24.7604594201526	24.9358553575642	23.9534539108309	23.5477718126346	24.8633831865711	26.0743734409184	23.820490342761	23.5232238823
WP_003516077.1	23.7392742278993	23.3661313049979	23.1496999124496	24.4379094938929	23.976092010058	23.288597030353	23.7274090464106	23.7361855117957	23.2480609410366	24.1269927430906	NA	22.58095649058
WP_003517942.1	26.5259841286864	25.7416466876524	26.4804554140899	25.7404893535602	25.041977132755	25.6259231244504	25.16962966516	25.1809423259885	24.8520234816643	24.5148955273415	23.6453841249855	25.8108804513951
WP_003514246.1	27.0018886463243	28.3140635936238	26.5929290476184	26.5732227321428	27.4149723147133	27.4324572413938	27.5676382400597	28.4200443847885	26.933008126727	27.1541855203735	28.5101976261745	27.3821579014284
WP_003517096.1	26.0408215227488	25.396755473655	25.5864979676209	26.0030408516064	26.0753662770839	26.1787175232737	26.3093480946375	26.7003818813597	24.3531750496683	25.9482842970924	25.4327093074097	25.6963451703827
WP_003523036.1	23.9607485732609	23.2722556688393	24.1448666538442	24.0725934516395	24.8293124672788	24.6107724307514	24.1800908198922	24.7836360914972	24.0720121138688	24.8440355001747	24.2529891298169	23.7466792310795
WP_003518855.1	28.3597527902021	28.2554116562373	28.2621101658203	27.9587139667129	28.1724356451022	27.9210235979828	28.2312813267612	28.2289956544787	27.9679277467103	27.9534393679975	28.0782953893788	27.7565283400283
WP_003512274.1	24.8428568723015	26.4377312684113	24.4386819558188	26.2888041000652	27.2483337329992	26.2054382210865	25.9109276622665	24.5938995464183	25.7809114260401	25.5996840698023	24.9333962789481	25.9511714877623
WP_003518160.1	22.5440180800208	21.4601980278746	23.4944129107519	23.3023957551387	23.8524769853779	21.8619684319974	23.1977848175524	21.9873425149931	23.5064617341004	23.7104922436379	21.1526801784478	22.5600535314257
WP_003515476.1	26.2706130850807	26.8496925920458	27.019019414153	25.8271850773949	26.4289507701021	25.5213519496301	25.8434568291568	26.328642227157	25.5857922604926	28.0276417761632	25.4515936024732	26.4776137367849
WP_003515942.1	28.4798194283097	28.0318788643829	28.279871576357	28.3821586702296	27.9874567112328	28.6469783654773	28.8405913885665	28.9387296390588	27.5681085582328	28.8360129846109	28.3870495238064	28.6240703141024
WP_003517667.1	29.2387986240243	29.2467308095582	28.9410643369602	29.2553921780469	29.2868890825418	29.0141023247993	29.1169501414695	30.8509461579466	29.406684978124	29.2882172359956	28.9479913111444	28.9629742820081
WP_003518927.1	24.0277040958576	24.0905841620657	22.4527298390163	24.6005006472079	24.2999271452888	24.2305874662293	22.7127387305596	23.1265242496121	24.2902007386479	23.9838452938192	23.8527634340134	23.1506731739563
WP_003512298.1	24.995121270439	23.9728687710154	25.3930791169434	24.2701503183127	24.15765628381	24.0565131023656	24.1931508713216	24.9645765342735	24.6646975368694	23.2907302170495	23.145680441653	23.8091162272454
WP_003512405.1	28.6647009092548	28.5436752487542	28.3884394098326	28.3637982129274	28.6697742642684	28.0870944879362	28.3917842092201	28.7088202859206	28.23819389254	28.2885473319858	27.5400850804657	28.5149425252275
WP_003514175.1	27.4806444514194	27.4626363683589	27.6985989743091	27.4978228240054	28.2161456558498	28.0305604529278	26.816325978744	27.0353392241676	NA	27.7578654963358	26.7930001320983	27.4920070211794
WP_003515474.1	24.3340953020236	23.774842173344	23.6390257695352	25.960229221435	26.06293389165	23.1584195126309	26.0440758767366	22.4808074750031	20.0331448981475	NA	24.8945944764771	24.3489570215057
WP_003514493.1	27.3751442143598	28.2780841670839	28.8195800590543	27.5843012977176	26.8361184388507	27.3348209387734	27.1337538271709	27.2779393731105	29.0145094677275	28.8425245586723	28.1446935323406	28.5813506951223
WP_003517661.1	NA	22.7117660117575	22.4209393295212	22.3456589073706	NA	21.951108227026	24.6280521977426	23.2424498538657	NA	21.9873512715305	21.8902551521869	NA
WP_003519012.1	NA	21.338842212091	21.5464552940768	NA	NA	21.2042314449414	21.4759643225757	22.4430438079661	21.9539052400971	23.5469708877949	NA	24.6233256438995
WP_003515018.1	30.6475216650634	30.9567633092082	30.9765612170651	31.2676544936281	30.316560961606	31.0601478053911	31.6560064368869	32.8028589438154	31.7128497600316	31.5303777639364	31.7454465363431	30.4025666951991
WP_003516590.1	23.9453046410472	NA	23.9862618195745	23.7305904978351	22.3742862627705	NA	22.7897364130387	22.6301456220216	NA	NA	NA	24.3310813922146
WP_003512475.1	28.7064715745888	28.6420800396269	28.7972007195364	29.0714011751851	29.4252559510774	28.5294974914337	29.2358059278109	29.2015911664143	28.7625919274976	28.2138353218593	28.174963664399	28.4561685794013
WP_003515478.1	27.0342214739115	26.8611309933198	26.537866570875	26.5037346547781	26.7445311396842	26.2850653060593	26.4728800431744	26.505175657244	25.4181617958583	26.3828979801327	26.2094580902376	27.0257016503218
WP_003518690.1	26.2588794276461	26.9584418516229	26.6548027891958	26.4219466170223	27.3337109840486	27.1605639878756	27.0372662067617	27.0262167541349	25.6845262994213	26.2232325878134	25.4963070243579	26.7175209793938
WP_003518049.1	24.9670455701794	24.7625177356222	24.7444168244965	26.1917959554207	24.1784213398056	24.7218329077457	25.5177350725201	25.2577910465886	25.0967895422245	24.9625911748911	24.5770353191658	25.74946743595
WP_003513303.1	24.4353813000978	24.1578587860599	24.4585945017596	25.1889669432058	24.6875957549576	28.6782149132756	24.4969616362375	24.9519643591252	24.3909649298295	24.0884364269121	27.9966588356896	24.6695765457446
WP_003514151.1	22.4898938271045	21.8966618581652	23.7450969027475	24.3297715376604	23.1011665559227	22.8831291699642	NA	22.7124094549795	NA	23.1925953093872	NA	23.5640857697746
WP_003512194.1	25.1266542224453	24.7581278074326	24.5535324153321	24.3798125632162	25.4833604745959	25.0998498464302	25.1949888330318	24.9480739983017	25.4365628013613	25.2510364309654	24.6389407886988	24.9396744427434
WP_003516310.1	24.1780950941602	24.3516989573613	24.7641256746265	24.4956078447036	24.8570763862559	25.5965165353637	24.9535555413414	27.6619368777598	26.2576089983165	26.4298770655816	27.2108333399789	26.8105237999986
WP_003512461.1	27.8433175877408	27.746799728244	27.8115019144307	28.0001955219397	28.0066174619417	27.8443441087756	28.1069045872504	28.5783350961692	27.0191174052956	27.4078920993298	27.1486683773266	27.3716659885749
WP_003513301.1	28.4894913882389	28.4772638274942	27.7475756071351	28.7473128272119	28.3516268520958	28.0083253798697	28.4954390774813	28.8628734103205	28.261011445696	28.1304395863075	28.7140573010712	27.9605032536895
WP_003514292.1	29.2701616217881	28.6795031121144	27.7916066177054	28.50985180061	28.6157818120323	28.0749896318922	27.9950726337159	28.1952371576427	28.3694598675681	28.1941553471791	29.5101585159267	28.1837791349382
WP_003514163.1	29.1560881450104	29.3065864975331	29.1427684383285	29.144022524955	28.1529407007583	28.4842686971202	28.8925988128746	28.8265027501618	27.909038560393	28.6911497703113	27.8542026601623	28.6296367648322
WP_003518759.1	28.6190973875496	27.5393260952792	26.709608316316	27.7263087575709	27.1952892280342	27.7535202655614	27.0448949161624	27.6252298419544	NA	28.1809085277403	27.393221631178	26.3369162668428
WP_003517768.1	25.8215240595687	26.2875159589689	26.805710642566	26.2406817933018	27.7451854191239	27.9387212554509	27.1819864094079	28.0842172304135	27.7017258836253	28.6235501109571	29.0143326588912	29.2900343392923
WP_003512286.1	24.7995130882332	24.6361371153531	24.0554801672374	24.6787515320265	23.9997990610982	25.8712517705245	25.9589600023345	25.271946423171	24.4015383907108	24.4757928094663	24.6987776687847	25.5622942926619
WP_003513371.1	25.5997526754633	25.5097015953268	25.2768602811379	25.4686119923455	25.3769088001714	24.5105841780186	25.0066773232227	24.4613468096904	24.2658973089405	24.8235375700789	24.1803660111141	24.5383116338136
WP_003514141.1	26.491796292981	25.6041588503616	25.3054696293292	25.77775166408	25.1395597233199	25.9435351729638	25.4389925443742	26.364224127204	23.3025661752541	25.546788851015	24.8878636953762	26.0335468501846
WP_003518023.1	21.9468755636385	19.3599595059364	24.1400735298898	21.9044961874274	21.9296955689192	22.2501479328449	22.4647246832936	22.4236360436867	NA	21.585343123965	21.3367945938542	21.9462005475483
WP_003514728.1	28.0167395585896	28.0936159225257	28.394275071608	28.4135253023241	28.489486878683	28.1491805265735	28.5129328665998	27.9782980297343	29.0285453930926	28.7636649230168	28.1517112277221	28.217222518856
WP_003518458.1	23.4772483993274	23.1533263975556	22.3815431934361	23.1321427399805	24.7447777739507	23.9804418658482	24.0133580618484	24.0970497783402	23.2971034902908	22.8359914264726	NA	NA
WP_003511549.1	24.9384204673782	24.7688242806655	25.0908348713512	25.0030935946382	25.0353354060786	26.04984857104	25.9153652839571	24.6164985149027	24.0504483695576	26.8810408073057	23.8830909526821	23.7253008796244
