Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003513372.1	0.558650089285706	28.2333454464286	2.37420018153342	0.0264086547033485	0.0858390766476999	-4.19979177286675	No
WP_003517257.1	0.458109285714286	27.6318669005102	2.36987859284975	0.0266558351288889	0.0864990676367917	-4.20824083056477	No
WP_003512712.1	-3.55221107142857	25.0678356887755	-2.36508073920217	0.0269327508139364	0.0872398056660593	-4.21761023342985	No
WP_003516211.1	-0.894120178571427	28.0567434311224	-2.36438503532938	0.0269731235885877	0.0872398056660593	-4.21896788174366	No
WP_003517116.1	-1.68073303571428	19.9975653826531	-2.35968665784978	0.0272472393373203	0.0879812011551033	-4.2281303683125	Yes
WP_003511872.1	1.61988026785714	20.5173600255102	2.35443879050599	0.0275564425457811	0.08883326873311	-4.23835147983119	No
WP_003515854.1	1.07106348214286	26.5500641581633	2.3518477297359	0.0277102943666267	0.089182556582247	-4.24339295523287	No
WP_003516863.1	1.37030758928572	29.074730880102	2.34437095311323	0.0281586880479716	0.0904770960229907	-4.25792186628837	No
WP_003514554.1	-0.798931874999994	24.3141341454082	-2.34259814107207	0.0282659796517295	0.090673191681489	-4.26136269995509	No
WP_003512665.1	-2.24534133928571	20.5019862372449	-2.339159238948	0.0284751755835061	0.091195006770706	-4.26803273444836	Yes
WP_003515787.1	2.60252625	24.649989119898	2.33786110028	0.0285545132325197	0.091299911803815	-4.27054903644169	Yes
WP_003514220.1	4.94851669642857	26.039305127551	2.33671531525049	0.0286247081762299	0.0913752899436655	-4.2727693128785	Yes
WP_003515833.1	2.42151776785714	21.7329045663265	2.32690036682926	0.0292325305271735	0.0931638371272521	-4.29176136756783	No
WP_003515468.1	-1.97529919642857	25.1661677933673	-2.32308223640403	0.0294721633596634	0.0937750652352925	-4.29913633278253	Yes
WP_003517069.1	-0.770053303571427	28.3370793367347	-2.32080105702739	0.0296161927800754	0.0938610438267951	-4.30353904678403	No
WP_003515304.1	-2.19100383928572	19.9879028188776	-2.32060821571852	0.02962839796182	0.0938610438267951	-4.30391111246961	Yes
WP_003520969.1	1.51791008928571	21.6482752423469	2.32037996731356	0.0296428500657072	0.0938610438267951	-4.30435146774034	No
WP_003519144.1	1.599011875	23.2643685076531	2.31339055603799	0.0300885431103336	0.094985572280214	-4.31782315907465	No
WP_003518557.1	-0.661351696428568	30.0444549489796	-2.31329126558955	0.0300949185642923	0.094985572280214	-4.31801435625527	No
WP_003517535.1	-2.44046169642856	22.3503640178571	-2.31184084804941	0.0301881913077083	0.0951267764680199	-4.32080675709168	No
WP_003519067.1	2.43609491071429	29.4886364477041	2.30498815654212	0.0306324627339809	0.0963717928709513	-4.33398526783714	Yes
WP_003514643.1	-0.919001428571431	30.3240531632653	-2.30064272195318	0.0309172782413987	0.0971119637069575	-4.34232955223626	No
WP_003515024.1	-4.96897651785714	24.424034005102	-2.29645604162988	0.0311939791350594	0.0978243185675463	-4.3503597971264	No
WP_003515533.1	2.15598839285714	21.0171880229592	2.29512270532745	0.0312825749376875	0.097945442296913	-4.35291529941059	No
WP_003512197.1	0.735832857142853	25.0316346683673	2.2929480733451	0.0314275660858395	0.0982424713369145	-4.35708127768897	Yes
WP_003513253.1	-0.959373124999995	25.0882326530612	-2.29210090764438	0.0314842160937522	0.0982628400378254	-4.35870354523424	No
WP_003518635.1	-0.545551071428573	27.5274761734694	-2.29099608866093	0.0315582357096804	0.0983372686660948	-4.36081864423383	No
ADU75701.1	5.91496678571428	23.0502875892857	2.28479076199857	0.0319769392850247	0.0994838111089659	-4.37268655529944	Yes
WP_003513604.1	-1.02496294642858	23.5132053061224	-2.27946978242158	0.0323400087009598	0.100356088258593	-4.38284718750864	Yes
WP_003517177.1	-1.538895625	24.0680300127551	-2.27894669951274	0.032375903080562	0.100356088258593	-4.38384524004459	No
WP_003518450.1	2.612514375	21.7871037372449	2.27843690898596	0.0324109203406577	0.100356088258593	-4.38481779315654	No
WP_003518270.1	-2.14040526785714	24.801464375	-2.27744868578429	0.0324788994580919	0.100407954160663	-4.38670269026547	Yes
WP_003512257.1	-0.593384642857139	26.3385836862245	-2.27543939811788	0.0326175185568182	0.100677695073014	-4.39053355240624	No
WP_003515954.1	2.18146919642857	21.9879420408163	2.27127868975586	0.0329062815395611	0.101409295310597	-4.39845955352918	No
WP_003517370.1	2.10472500000001	21.5398622193878	2.26961203684644	0.0330226044027345	0.101591209059559	-4.40163192509923	No
WP_003517984.1	-1.064715	26.3600005994898	-2.26894913801514	0.033068975193877	0.101591209059559	-4.40289330752288	No
WP_003517251.1	-1.56735482142857	24.1090413520408	-2.26722827153342	0.0331896299545466	0.101785739228829	-4.4061667440956	No
WP_003512350.1	1.15635482142858	22.1867625892857	2.26656615450711	0.0332361597481889	0.101785739228829	-4.40742581056064	No
WP_003518494.1	-3.67735214285714	23.274439744898	-2.25935196392958	0.0337470025433998	0.103188962535201	-4.42112920348694	No
WP_003517450.1	0.586560803571423	29.4891163265306	2.25852652302417	0.0338059069389329	0.103208064797988	-4.42269538430438	No
WP_003521254.1	1.50561366071429	23.7766806887755	2.2552520239377	0.0340405035571492	0.103498017132273	-4.42890483097314	No
WP_003512915.1	-0.653183303571424	26.5711826913265	-2.25499523616116	0.0340589633401452	0.103498017132273	-4.42939153907148	No
WP_003514804.1	-1.65890517857143	22.8162382270408	-2.25499060348935	0.0340592964542428	0.103498017132273	-4.42940031938285	No
WP_003517983.1	-2.05628571428572	24.304193252551	-2.25378588534966	0.0341460230499236	0.103600936807818	-4.43168323843619	No
WP_003512848.1	3.41950508928572	21.6871367729592	2.2468937063986	0.03464606544762	0.104955623303455	-4.44472900520704	Yes
WP_003517499.1	1.57216633928572	20.8798450892857	2.23195628061189	0.0357527694362432	0.108012577424808	-4.47291630924084	No
WP_003511546.1	2.60493473214286	22.176385497449	2.23178838883684	0.0357653891575001	0.108012577424808	-4.47323244731952	No
WP_003516358.1	0.503444910714286	26.0410961734694	2.22862528682893	0.0360039046067535	0.1084674033012	-4.47918570135455	No
WP_003513369.1	0.743197053571429	28.0476273214286	2.22832433481542	0.0360266732393273	0.1084674033012	-4.47975184131079	No
WP_003512772.1	3.96652959821429	23.1019399043367	2.21979179829508	0.0366776761253493	0.110258044793995	-4.49578265414893	No
WP_003517073.1	0.555987321428571	28.9285544515306	2.21641451714102	0.0369382897500355	0.110802843448981	-4.50211699342331	No
WP_003512981.1	-1.48282982142857	26.0522850382653	-2.21597964674533	0.0369719691916499	0.110802843448981	-4.50293217657188	No
WP_003519055.1	-1.05381821428571	32.2959648086735	-2.21124113838919	0.0373407641320827	0.11173724839524	-4.51180807337719	Yes
WP_003512220.1	3.72510223214286	23.062086619898	2.21001487825433	0.0374367454461874	0.111853690662389	-4.51410304860086	Yes
WP_003518263.1	1.51478767857144	20.2491502168367	2.20723643786488	0.0376550472033386	0.112334691809047	-4.51929994379563	No
WP_003515381.1	0.770335714285714	23.9300694260204	2.20628507523518	0.0377300606863851	0.112387414810509	-4.52107844196484	No
WP_003513930.1	2.20816544642857	23.3927715561225	2.20548753285854	0.0377930501089936	0.112404215802166	-4.52256900558414	Yes
WP_003511980.1	-2.15806892857142	20.4631210969388	-2.2044785549898	0.0378728752505541	0.112470962865282	-4.52445423440364	No
WP_003519740.1	0.836522767857147	25.5060764413265	2.20295000455237	0.0379940976503068	0.112660259295917	-4.52730920389078	No
WP_003515828.1	-0.740882142857139	25.3343775892857	-2.2015516223004	0.0381053050882164	0.112819332285354	-4.52991993405995	No
WP_003512072.1	-1.15419258928571	24.7409575765306	-2.19676284789256	0.0384883755319575	0.113625795202184	-4.5388523154116	No
WP_003517736.1	1.44844875	24.0762467984694	2.19669737863992	0.0384936367419643	0.113625795202184	-4.5389743466848	No
WP_003514305.1	-0.449967053571431	30.7421576913265	-2.19316761692087	0.0387782605007364	0.114226276169276	-4.54555016328486	No
WP_003515275.1	0.45496714285715	28.5049571938776	2.1927307168067	0.0388136224126214	0.114226276169276	-4.54636361721808	No
WP_003519072.1	-1.08750678571428	24.0798095535714	-2.19036827537464	0.0390053407254334	0.114460610314967	-4.5507603761169	No
WP_003514577.1	3.82457642857143	22.9256414158163	2.19031044264788	0.0390100447399988	0.114460610314967	-4.55086797064562	No
WP_003515027.1	-2.28974785714286	21.9524294387755	-2.18751692763581	0.0392378771605005	0.114957009319254	-4.5560629589004	No
WP_003517359.1	2.44176348214285	20.5987189923469	2.18618044870411	0.0393473027245116	0.115105542298571	-4.55854683726959	No
WP_003515682.1	2.12148026785714	23.6845836862245	2.18544089508605	0.0394079730952646	0.115111217983187	-4.55992089286197	No
WP_003512983.1	-2.282955625	21.9134083035714	-2.18374980710845	0.0395470223293723	0.115118902559567	-4.56306172184034	No
WP_003513756.1	-1.36356616071429	28.2088210586735	-2.18309313586848	0.0396011365331667	0.115118902559567	-4.56428092120548	No
WP_003517877.1	2.09905758928571	20.930330752551	2.18309061568174	0.0396013443428321	0.115118902559567	-4.5642855998164	No
WP_003516356.1	-1.79627026785714	25.881972130102	-2.18229801382771	0.0396667497263677	0.115118902559567	-4.56575685489923	No
WP_003513193.1	2.753801875	20.8264476913265	2.18125435605438	0.0397530213134782	0.115118902559567	-4.56769359985958	Yes
WP_003515690.1	-1.15812267857143	25.3193710076531	-2.18058172746829	0.0398087125588702	0.115118902559567	-4.56894149685035	No
WP_003516995.1	0.603415446428571	29.0541421556122	2.18042447324736	0.0398217428241769	0.115118902559567	-4.5692332073576	No
ADU75853.1	-3.98475133928571	21.617476505102	-2.17868922397048	0.0399657840192566	0.115365149746308	-4.57245123069395	No
WP_003513089.1	-2.24632223214286	21.5893254336735	-2.17725505964626	0.0400851880549688	0.115378611867817	-4.57510963459262	No
WP_003513587.1	-3.40570196428571	21.8705348341837	-2.17721916146892	0.0400881809601956	0.115378611867817	-4.57517616177792	Yes
WP_003511751.1	1.07146660714286	20.3149978571429	2.17650777739546	0.0401475322249919	0.115380004634874	-4.57649436514457	No
WP_003518334.1	-2.52417955357143	21.7386380484694	-2.17562448692488	0.0402213363562009	0.115422868606374	-4.57813072318807	No
WP_003518814.1	-2.08079964285714	24.7981606377551	-2.17339812509319	0.0404079067141787	0.115649118840744	-4.58225329772674	No
WP_003512293.1	3.369469375	21.6314606505102	2.17327572053609	0.0404181869417906	0.115649118840744	-4.58247987565916	No
WP_003512119.1	2.19141392857143	24.1671473086735	2.17184465110669	0.0405385518058934	0.115824433731124	-4.58512825138486	No
WP_003512648.1	1.08113803571429	27.6309513903061	2.16891742041665	0.0407857661073909	0.116117116776746	-4.5905419211354	No
WP_003516142.1	0.771828571428571	25.3448468112245	2.16830917456418	0.0408373051357895	0.116117116776746	-4.59166622359372	No
WP_003512630.1	0.564062410714286	26.0597323469388	2.16777477691926	0.0408826352816087	0.116117116776746	-4.59265385265564	No
WP_003514923.1	0.484360000000006	29.0412274107143	2.16776141015353	0.0408837696967988	0.116117116776746	-4.5926785539579	No
WP_003514293.1	-0.532651785714286	23.9521990306122	-2.16713212825939	0.0409372080064955	0.116117116776746	-4.5938413317298	No
WP_003513954.1	-2.46475026785715	24.9780360459184	-2.16561869116224	0.041065986850782	0.116213093840285	-4.59663693565409	No
WP_003518554.1	-0.459049375000003	30.7387680484694	-2.16534130228927	0.041089629607815	0.116213093840285	-4.59714918689974	No
WP_003520835.1	-1.73716696428571	20.9805461989796	-2.1639202145166	0.041210946524245	0.116388263958963	-4.59977282277997	No
WP_003517399.1	-3.40669616071428	21.8194597959184	-2.15695055282148	0.0418106368049599	0.117912011708952	-4.61262400421905	No
WP_003514134.1	0.491371071428574	27.9299163903061	2.15581409238035	0.041909164791152	0.118008258497493	-4.61471691855889	No
WP_003518664.1	1.10804214285714	20.1926532270408	2.15516904589515	0.041965181720792	0.118008258497493	-4.61590451928119	No
WP_003513786.1	1.70312169642857	23.9897801147959	2.15019879407991	0.0423990777930126	0.11901189038484	-4.62504746605094	No
WP_003512628.1	-1.16952866071428	27.5012964540816	-2.14969223441353	0.0424435262137771	0.11901189038484	-4.62597852076995	No
WP_003520265.1	1.20347973214286	25.313620752551	2.14708693170055	0.0426727948416377	0.119483825556586	-4.63076477733227	Yes
WP_003518595.1	0.526864464285715	29.109487997449	2.14559402228397	0.042804674737647	0.119682114815675	-4.63350571075078	No
ADU74393.1	1.45717428571428	24.682469872449	2.14178573547047	0.043142754964997	0.120444825195933	-4.64049191182238	No
WP_003513515.1	-0.370719553571426	29.6659336096939	-2.14113949283654	0.043200363322827	0.120444825195933	-4.64167661447553	No
WP_003517187.1	0.635728749999998	28.1695108545918	2.13962843343062	0.0433353351264602	0.120649512567986	-4.64444579262542	No
WP_003515885.1	1.64823160714286	20.3903617219388	2.13378774748245	0.0438606199472906	0.121938744817999	-4.65513732685906	Yes
WP_003518171.1	-2.17291392857143	21.0608421428571	-2.12134331154043	0.0449989788367514	0.124883981361259	-4.67785259020371	No
WP_003517971.1	-3.20278785714286	23.5608403316327	-2.12081989018891	0.0450474361338829	0.124883981361259	-4.67880607529854	No
WP_003517159.1	1.70025125	25.5078199617347	2.12008799554265	0.0451152721410415	0.124895386153166	-4.68013906114632	No
WP_014522593.1	1.30576794642857	20.2421679336735	2.11673521498716	0.0454272016555267	0.125581544774093	-4.68624150111938	Yes
WP_003511628.1	1.736985	24.973634005102	2.10599612830966	0.0464394115456572	0.128114489301671	-4.70574446566788	Yes
WP_003514851.1	0.508774553571428	29.6168556632653	2.10563094963481	0.0464741846395346	0.128114489301671	-4.70640649106565	No
WP_003515936.1	2.55489053571428	22.1868410841837	2.10414872791592	0.0466155650394898	0.128186430360904	-4.709092793326	No
WP_003516455.1	-0.775624196428573	30.0334408035714	-2.10398627301084	0.0466310841057777	0.128186430360904	-4.70938714120973	No
ADU75920.1	-0.369691249999999	29.6350400127551	-2.10203777878486	0.0468175824029214	0.128461472285241	-4.71291638164053	No
WP_003519280.1	2.98635821428572	20.401357244898	2.1015724400205	0.046862220757116	0.128461472285241	-4.71375890956907	Yes
WP_003518388.1	-1.39532348214286	21.2704707397959	-2.09439067254279	0.0475560017553453	0.130181233855414	-4.72674611885875	Yes
WP_003517243.1	-0.976140178571438	28.336035994898	-2.09066411419241	0.0479196157982325	0.130944504401745	-4.7334732961842	No
WP_003513010.1	-0.822891964285716	24.5897067219388	-2.09016560155917	0.0479684460002312	0.130944504401745	-4.73437259900171	Yes
WP_003517153.1	-0.725911250000003	24.6503405612245	-2.08554080508842	0.0484235828803698	0.131935243211228	-4.74270871303541	No
ADU75724.1	3.02740491071429	23.1951459438776	2.08511169867449	0.048466007710247	0.131935243211228	-4.7434815385927	No
WP_003513828.1	-0.455933839285713	28.9491662372449	-2.08421307716955	0.0485549603559543	0.13199406698706	-4.74509961856527	No
WP_003514839.1	-0.38649080357143	30.4685799489796	-2.07312050321091	0.049665091126499	0.134824901119028	-4.76503433737072	No
WP_003518259.1	1.51790678571428	24.2194669897959	2.07131218305402	0.0498482024247926	0.134977870974786	-4.76827728137081	No
WP_003511787.1	-0.694335892857143	25.2221256505102	-2.07120403406194	0.0498591727478293	0.134977870974786	-4.7684711691301	Yes
WP_003517719.1	1.70416491071429	24.0111529081633	2.06977283330583	0.0500045530905223	0.135184722837826	-4.77103635576126	No
ADU75615.1	-0.56325267857143	28.4055437627551	-2.06770195700392	0.0502155821455762	0.135568238299352	-4.77474592239919	No
WP_003517648.1	0.913360089285717	27.288240127551	2.0655551072746	0.0504351931699016	0.135758014756966	-4.77858891734636	No
WP_003514324.1	-0.604765892857145	29.1850917091837	-2.06512415424582	0.0504793806139458	0.135758014756966	-4.77936002314959	No
WP_003511538.1	3.40573375	21.4895604719388	2.06498486649146	0.050493669774402	0.135758014756966	-4.77960922783766	Yes
WP_003514114.1	1.23803419642857	20.1053875255102	2.05854406173766	0.0511583746407296	0.137356731912096	-4.79112020430773	No
WP_003519429.1	2.88013267857143	23.5862087563776	2.05136000486334	0.0519089925451256	0.139105064155272	-4.80393058351919	No
WP_003514338.1	1.27673589285714	25.4290362627551	2.05095611179744	0.0519514831437037	0.139105064155272	-4.80464988443028	Yes
WP_003515290.1	-1.01446982142858	25.8038068239796	-2.04627983862472	0.052445703040454	0.14021023721882	-4.81297089353694	No
WP_011837904.1	2.19248508928572	22.2437991326531	2.04569974007843	0.0525073031217417	0.14021023721882	-4.81400222040122	No
WP_003511731.1	-2.094385625	21.9503352806122	-2.0413749412476	0.0529685857339202	0.141249561957121	-4.82168473679546	No
WP_003515736.1	-0.736112053571425	27.6627940943878	-2.03689048236013	0.053450707844194	0.142195485127229	-4.82963908684454	No
WP_003518265.1	1.57658366071428	20.6915211607143	2.03672656479947	0.053468404356514	0.142195485127229	-4.8299296094649	No
WP_003512518.1	2.20200964285715	20.6227458928571	2.03563656495997	0.0535862133263985	0.142315688509134	-4.83186108405646	Yes
WP_003513837.1	2.64288214285714	22.0740203061224	2.02694743011204	0.0545336435924896	0.144340737455278	-4.84723273149514	No
WP_003516007.1	2.50453223214286	20.5498529719388	2.02665963620503	0.0545652769622151	0.144340737455278	-4.84774108229718	Yes
